frame,North_Straight,North_Left,South_Straight,South_Left,East_Straight,East_Left,West_Straight,West_Left,Center
2074,3,2,3,2,1,2,3,0,8
2075,3,2,3,2,1,2,2,0,8
2076,3,2,3,2,1,2,2,0,8
2077,3,2,3,2,1,2,2,0,8
2078,3,2,3,2,1,2,2,0,7
2079,3,2,3,2,1,2,2,0,7
2080,3,2,3,2,0,2,2,0,6
2081,3,2,3,2,0,2,2,0,6
2082,3,2,3,2,0,2,2,0,6
2083,3,2,3,2,1,2,2,0,8
2084,3,2,3,2,1,2,2,0,8
2085,3,2,3,2,1,2,2,0,8
2086,3,2,3,2,2,2,2,0,8
2087,3,2,3,2,2,2,2,0,8
2088,3,2,3,2,2,2,1,0,8
2089,3,2,3,2,2,2,1,0,8
2090,3,2,3,2,2,2,1,0,8
2091,3,2,3,2,2,2,1,0,8
2092,3,2,3,2,2,2,1,0,8
2093,3,2,3,2,3,2,1,0,9
2094,3,2,3,2,3,2,1,0,9
2095,3,2,3,2,3,2,1,0,9
2096,3,2,3,2,3,2,1,0,9
2097,3,2,3,2,3,2,1,0,9
2098,3,2,3,2,3,2,1,0,9
2099,3,2,3,2,3,2,1,0,9
2100,3,2,3,2,3,2,1,0,9
2101,3,2,3,2,3,2,1,0,9
2102,3,2,3,2,3,2,1,0,9
2103,3,2,3,2,2,2,1,0,8
2104,3,2,3,2,2,2,1,0,8
2105,3,2,3,2,2,2,1,0,8
2106,3,2,3,2,2,2,2,0,8
2107,3,2,3,2,2,2,2,0,8
2108,3,2,3,2,3,2,2,0,8
2109,3,2,3,2,3,2,2,0,8
2110,3,2,3,2,3,2,2,0,8
2111,3,2,3,2,3,2,2,0,8
2112,3,2,3,2,3,2,2,0,8
2113,3,2,3,2,3,2,2,0,7
2114,3,2,3,2,3,2,2,0,7
2115,3,2,3,2,3,2,2,0,5
2116,3,2,3,2,3,2,2,0,5
2117,3,2,3,2,3,2,2,0,5
2118,3,2,3,2,3,2,2,0,5
2119,3,2,3,2,3,2,2,0,5
2120,3,2,3,2,3,2,2,0,5
2121,3,2,3,2,3,2,2,0,5
2122,3,2,3,2,3,2,2,0,5
2123,3,2,3,2,2,2,2,0,5
2124,3,2,3,2,2,2,2,0,5
2125,3,2,3,2,3,2,1,0,4
2126,3,2,3,2,3,2,1,0,3
2127,3,2,3,2,3,2,1,0,3
2128,3,2,3,2,3,2,1,0,5
2129,3,2,3,2,3,2,1,0,5
2130,3,2,3,2,3,2,1,0,5
2131,3,2,3,2,4,2,1,0,4
2132,3,2,3,2,4,2,1,0,4
2133,3,2,3,2,3,2,1,0,5
2134,3,2,3,2,3,2,1,0,5
2135,3,2,3,2,2,2,1,0,6
2136,3,2,3,2,2,2,1,0,6
2137,3,2,3,2,3,2,1,0,6
2138,3,2,3,2,2,2,1,0,6
2139,3,2,3,2,2,2,1,0,6
2140,3,2,3,2,3,2,1,0,5
2141,3,2,3,2,4,2,1,0,5
2142,3,2,3,2,4,2,1,0,5
2143,3,2,3,2,4,2,1,0,5
2144,3,2,3,2,4,2,1,0,5
2145,3,2,3,2,4,2,1,0,4
2146,3,2,3,2,3,2,1,0,4
2147,3,2,3,2,4,2,1,0,4
2148,3,2,3,2,3,2,1,0,5
2149,3,2,3,2,3,2,1,0,5
2150,3,2,3,2,3,2,1,0,6
2151,3,2,3,2,3,2,1,0,6
2152,3,2,3,2,3,2,1,0,6
2153,3,2,3,2,3,2,1,0,5
2154,3,2,3,2,3,2,1,0,5
2155,3,2,3,2,3,2,1,0,5
2156,3,2,3,2,3,2,1,0,5
2157,3,2,3,2,4,2,1,0,5
2158,3,2,3,2,4,2,1,1,4
2159,3,2,3,2,4,2,1,1,3
2160,3,2,3,2,4,2,0,1,3
2161,3,2,3,2,4,2,0,1,3
2162,3,2,3,2,4,2,0,1,3
2163,3,2,3,2,4,2,0,1,3
2164,3,2,3,2,4,2,0,1,3
2165,3,2,3,2,2,2,0,1,4
2166,3,2,3,2,2,2,0,1,4
2167,3,2,3,2,2,2,0,1,4
2168,3,2,3,2,2,2,0,1,4
2169,3,2,3,2,2,2,0,1,4
2170,3,2,3,2,2,2,0,1,5
2171,3,2,3,2,2,2,0,1,5
2172,3,2,3,2,2,2,0,1,5
2173,3,2,3,2,3,2,0,1,5
2174,3,2,3,2,3,2,0,1,5
2175,3,2,3,2,2,2,0,1,5
2176,3,2,3,2,3,2,0,1,5
2177,3,2,3,2,3,2,0,1,5
2178,3,2,3,2,3,2,0,1,5
2179,3,2,3,2,3,2,0,1,5
2180,3,2,3,2,2,2,0,1,6
2181,3,2,3,2,2,2,1,1,6
2182,3,2,3,2,2,2,1,1,6
2183,3,2,3,2,2,2,1,1,6
2184,3,2,3,2,2,2,1,1,6
2185,3,2,3,2,2,2,1,1,5
2186,3,2,3,2,2,2,1,1,5
2187,3,2,3,2,2,2,1,1,5
2188,3,2,3,2,2,2,1,1,5
2189,3,2,3,2,2,2,1,1,5
2190,3,2,3,2,2,2,1,1,5
2191,3,2,3,2,2,2,1,1,5
2192,3,2,3,2,2,2,1,1,5
2193,3,2,3,2,2,2,1,1,4
2194,3,2,3,2,2,2,1,1,4
2195,3,2,3,2,2,2,1,1,4
2196,3,2,3,2,2,2,1,1,4
2197,3,2,3,2,2,2,1,1,4
2198,3,2,3,2,2,2,1,1,4
2199,3,2,3,2,2,2,1,1,4
2200,3,2,3,2,2,2,1,1,4
2201,3,2,3,2,2,2,1,1,4
2202,3,2,3,2,2,2,1,1,4
2203,3,2,3,2,2,2,1,1,4
2204,3,2,3,2,2,2,1,1,4
2205,3,2,3,2,2,2,1,1,4
2206,3,2,3,2,2,2,1,1,4
2207,3,2,3,2,2,2,1,1,4
2208,3,2,3,2,2,2,1,1,3
2209,3,2,3,2,2,2,1,1,3
2210,3,2,3,2,2,2,1,1,2
2211,3,2,3,2,2,2,1,1,2
2212,3,2,3,2,2,2,1,1,2
2213,3,2,3,2,2,2,1,2,3
2214,3,2,3,2,2,2,1,2,3
2215,3,2,3,2,1,2,1,2,3
2216,3,2,3,2,1,2,1,2,3
2217,3,2,3,2,1,2,1,2,3
2218,3,2,3,2,0,2,1,2,2
2219,3,2,3,2,0,2,1,2,2
2220,3,2,3,2,0,2,1,2,3
2221,3,2,3,2,0,3,1,2,3
2222,3,2,3,2,0,3,1,2,3
2223,3,2,3,2,1,3,1,2,2
2224,3,2,3,2,1,3,1,2,2
2225,3,2,3,2,1,3,1,2,2
2226,3,2,3,2,1,3,1,2,2
2227,3,2,3,2,1,3,1,2,2
2228,3,2,3,2,1,3,1,2,2
2229,3,2,3,2,1,3,1,2,2
2230,3,2,3,2,1,3,1,2,2
2231,3,2,3,2,1,3,1,2,2
2232,3,2,3,2,1,3,1,2,2
2233,3,2,3,2,1,3,1,2,2
2234,3,2,3,2,1,3,1,2,2
2235,3,2,3,2,1,3,1,2,2
2236,3,2,3,2,1,3,1,2,2
2237,3,2,3,2,1,3,1,2,2
2238,3,2,3,2,1,3,0,2,2
2239,3,2,3,2,1,3,0,2,2
2240,3,2,3,2,1,3,0,2,2
2241,3,2,3,2,1,3,0,2,2
2242,3,2,3,2,1,3,0,2,2
2243,3,2,3,2,1,3,0,2,2
2244,3,2,3,2,1,3,0,2,2
2245,3,2,3,2,1,3,0,2,2
2246,3,2,3,2,1,3,0,3,2
2247,3,2,3,2,1,3,0,3,2
2248,3,2,3,2,1,3,0,3,2
2249,3,2,3,2,1,3,0,3,2
2250,3,2,3,2,1,3,0,3,2
2251,3,2,3,2,1,3,0,3,2
2252,3,2,3,2,1,3,0,3,2
2253,3,2,3,2,1,3,0,3,1
2254,3,2,3,2,1,3,0,3,1
2255,3,2,3,2,1,3,0,3,1
2256,3,2,3,2,1,3,0,3,1
2257,3,2,3,2,1,3,0,3,1
2258,3,2,3,2,1,3,0,3,1
2259,3,2,3,2,1,3,0,3,1
2260,3,2,3,2,1,3,0,3,1
2261,3,2,3,2,1,3,0,3,1
2262,3,2,3,2,1,3,0,3,1
2263,3,2,3,2,1,3,0,3,1
2264,3,2,3,2,1,3,0,3,1
2265,3,2,3,2,1,2,0,3,1
2266,3,2,3,2,1,2,0,3,1
2267,3,2,3,2,1,2,0,3,1
2268,3,2,3,2,0,2,0,3,1
2269,3,2,3,2,0,2,0,3,1
2270,3,2,3,2,0,2,0,3,2
2271,3,2,3,2,1,2,0,3,2
2272,3,2,3,2,1,2,0,3,2
2273,3,2,3,2,1,2,0,3,2
2274,3,2,3,2,1,2,0,3,2
2275,3,2,3,2,1,2,0,3,2
2276,3,2,3,2,1,2,0,3,2
2277,3,2,3,2,1,2,0,3,2
2278,3,2,3,2,1,2,0,3,2
2279,3,2,2,2,1,2,0,3,2
2280,3,2,3,2,1,2,0,3,3
2281,3,2,3,2,1,2,0,3,3
2282,3,2,3,2,1,2,0,3,3
2283,3,2,2,2,2,2,0,3,2
2284,3,2,2,2,2,2,0,3,2
2285,3,2,2,2,2,2,0,3,2
2286,3,2,2,2,2,2,0,3,2
2287,3,2,2,2,2,2,0,3,2
2288,3,2,2,2,1,2,0,3,2
2289,3,2,2,2,1,2,0,3,2
2290,3,2,2,2,1,2,0,3,3
2291,3,2,2,2,1,2,0,3,3
2292,3,2,2,2,1,2,0,3,3
2293,3,2,2,2,1,2,0,2,3
2294,3,2,2,2,1,2,0,2,3
2295,3,2,2,2,1,2,0,2,3
2296,3,2,2,2,1,2,0,2,3
2297,3,2,2,2,1,2,0,2,3
2298,3,2,2,2,1,2,0,3,3
2299,3,2,2,2,1,2,0,3,3
2300,3,2,2,2,1,2,0,3,3
2301,3,2,2,2,1,2,0,3,3
2302,3,2,2,2,1,2,0,3,3
2303,3,2,2,2,1,2,0,3,3
2304,3,2,2,2,1,2,0,3,3
2305,3,2,2,2,1,2,0,3,3
2306,3,2,2,2,1,2,0,3,3
2307,3,2,2,2,1,2,0,3,3
2308,3,2,2,2,1,2,0,3,3
2309,3,2,2,2,1,2,0,3,3
2310,3,2,2,2,1,2,0,3,3
2311,3,2,2,2,1,2,0,3,3
2312,3,2,2,2,1,2,0,3,3
2313,3,2,2,2,1,2,0,3,2
2314,3,2,2,2,1,2,0,3,2
2315,3,2,2,2,1,2,0,3,2
2316,3,2,2,2,1,2,0,3,2
2317,3,2,2,2,1,2,0,3,2
2318,3,2,2,2,1,2,0,3,2
2319,3,2,2,2,1,2,0,3,2
2320,3,2,2,2,1,2,0,3,1
2321,3,2,2,2,1,2,0,3,1
2322,3,2,2,2,1,2,0,3,1
2323,3,2,2,2,1,2,0,3,1
2324,3,2,2,2,1,2,0,3,1
2325,3,2,2,2,1,2,0,3,1
2326,3,2,2,2,1,2,0,3,1
2327,3,2,3,2,1,2,0,3,1
2328,3,2,2,2,2,2,0,2,1
2329,3,2,2,2,2,2,0,2,1
2330,3,2,2,2,2,2,0,3,1
2331,3,2,2,2,2,2,0,3,1
2332,3,2,2,2,2,2,0,3,1
2333,3,2,2,2,2,2,0,3,1
2334,3,2,2,2,2,2,0,3,1
2335,3,2,2,2,2,2,0,3,1
2336,3,2,2,2,2,2,0,3,1
2337,3,2,2,2,2,2,0,3,1
2338,3,2,2,2,2,2,1,3,1
2339,3,2,2,2,2,2,1,3,1
2340,3,2,2,2,2,2,1,3,1
2341,3,2,2,2,2,2,1,3,1
2342,3,2,2,2,2,2,1,3,1
2343,3,2,3,2,2,2,1,3,1
2344,3,2,3,2,2,2,1,3,1
2345,3,2,3,2,2,2,1,3,1
2346,3,2,3,2,2,2,1,3,1
2347,3,2,3,2,2,2,1,3,1
2348,3,2,3,2,2,2,1,3,0
2349,3,2,3,2,2,2,1,3,0
2350,3,2,3,2,2,2,1,3,0
2351,3,2,3,2,2,2,1,3,0
2352,3,2,3,2,2,2,1,3,0
2353,3,2,3,2,2,2,1,3,0
2354,3,2,3,2,2,2,1,3,0
2355,3,2,3,2,2,2,1,3,0
2356,3,2,3,2,2,2,1,3,0
2357,3,2,3,2,2,2,1,3,0
2358,3,2,3,2,2,2,1,3,0
2359,3,2,3,2,2,2,1,3,0
2360,3,2,3,2,2,2,1,3,0
2361,3,2,3,2,2,2,1,3,0
2362,3,2,3,2,2,2,1,3,0
2363,3,2,3,2,2,2,1,3,0
2364,3,2,3,2,2,2,1,3,0
2365,3,2,3,2,2,2,1,3,0
2366,3,2,3,2,2,2,1,3,0
2367,3,2,3,2,2,2,1,3,0
2368,3,2,3,2,2,2,1,3,0
2369,3,2,3,2,2,2,1,3,0
2370,3,2,3,2,2,2,1,3,0
2371,3,2,3,2,2,2,1,3,0
2372,3,2,3,2,2,2,1,3,0
2373,3,2,3,2,2,2,1,3,0
2374,3,2,3,2,2,2,1,3,0
2375,3,2,3,2,2,2,1,3,0
2376,3,2,3,2,2,2,1,3,0
2377,3,2,3,2,2,2,1,3,0
2378,3,2,3,2,2,2,1,3,0
2379,3,2,3,2,2,2,1,3,0
2380,3,2,3,2,2,2,1,3,0
2381,3,2,3,2,2,2,1,3,0
2382,3,2,3,2,2,2,1,3,0
2383,3,2,3,2,2,2,1,3,0
2384,3,2,3,2,2,2,1,3,0
2385,3,2,3,1,2,2,1,3,0
2386,3,2,3,1,2,2,1,3,0
2387,3,2,3,1,2,2,1,3,0
2388,3,2,3,1,2,2,1,4,0
2389,3,2,3,1,2,2,1,4,0
2390,3,2,3,1,2,2,1,4,0
2391,3,2,3,1,2,2,1,4,0
2392,3,2,3,1,2,2,1,4,0
2393,3,2,2,1,2,2,1,4,1
2394,3,2,2,1,2,2,1,4,1
2395,3,2,2,1,2,2,1,4,1
2396,3,2,2,1,2,2,2,4,1
2397,3,2,2,1,2,2,2,4,1
2398,3,2,2,1,2,2,2,4,1
2399,3,2,2,1,2,2,2,4,1
2400,3,2,1,1,2,2,2,4,1
2401,3,2,1,1,2,2,2,4,1
2402,3,2,1,1,2,2,2,4,1
2403,3,2,1,2,2,2,2,4,2
2404,3,2,1,2,2,2,2,4,2
2405,3,2,1,2,2,2,2,4,3
2406,3,2,1,2,2,2,2,4,3
2407,3,2,1,2,2,2,2,4,3
2408,3,2,1,2,2,2,2,4,3
2409,3,2,1,2,2,2,2,4,3
2410,3,2,1,2,2,2,2,4,3
2411,3,2,1,2,3,2,2,4,3
2412,3,2,1,2,3,2,2,4,3
2413,3,2,1,2,3,2,2,4,3
2414,3,2,1,2,3,2,2,4,3
2415,3,2,2,2,4,2,2,4,3
2416,3,2,2,2,4,2,2,4,3
2417,3,2,2,2,4,2,2,4,3
2418,3,2,2,3,4,2,2,5,3
2419,3,2,2,3,4,2,2,5,3
2420,3,2,1,3,4,2,2,5,3
2421,3,2,1,3,4,2,2,5,3
2422,3,2,1,3,4,2,2,5,3
2423,3,2,1,2,4,2,2,5,3
2424,3,2,1,2,4,2,2,5,3
2425,3,2,2,2,3,2,2,5,3
2426,3,2,2,2,3,2,2,5,3
2427,3,2,2,2,3,2,2,5,3
2428,3,2,2,2,4,2,2,5,4
2429,3,2,2,2,4,2,2,5,4
2430,3,2,2,2,4,2,2,5,4
2431,3,2,2,2,4,2,2,5,4
2432,3,2,2,2,4,2,2,5,4
2433,3,2,2,1,3,2,2,5,5
2434,3,2,2,1,3,2,2,5,5
2435,3,2,2,1,3,2,2,5,5
2436,3,2,2,1,3,2,2,5,5
2437,3,2,2,1,3,2,2,5,5
2438,3,2,3,1,3,2,2,5,5
2439,3,2,3,1,3,2,2,5,5
2440,3,2,3,1,3,2,2,5,5
2441,3,2,3,1,4,2,2,5,5
2442,3,2,3,1,4,2,2,5,5
2443,3,2,2,1,4,2,2,5,5
2444,3,2,2,1,4,2,2,5,5
2445,3,2,2,1,4,2,2,5,6
2446,3,2,2,1,4,2,2,5,6
2447,3,2,2,1,4,2,2,5,6
2448,3,2,2,1,4,2,2,6,6
2449,3,2,2,1,4,2,2,5,6
2450,3,2,2,1,4,2,2,6,7
2451,3,2,2,1,4,2,2,6,7
2452,3,2,2,1,4,2,2,6,7
2453,3,2,1,1,4,2,2,5,7
2454,3,2,1,1,4,2,2,5,7
2455,3,2,1,1,4,2,2,6,7
2456,3,2,1,1,4,2,2,6,7
2457,3,2,1,1,4,2,2,6,7
2458,3,2,1,1,4,2,2,6,8
2459,3,2,1,1,4,2,2,6,8
2460,3,2,1,2,4,2,2,6,7
2461,3,2,1,2,4,2,3,6,7
2462,3,2,1,2,4,2,3,6,7
2463,3,2,1,1,4,2,3,6,7
2464,3,2,1,1,4,2,3,6,7
2465,3,2,1,1,4,2,3,6,7
2466,3,2,1,1,4,2,3,6,7
2467,3,2,1,1,4,2,3,6,7
2468,3,2,1,1,3,2,3,6,7
2469,3,2,1,1,3,2,3,6,7
2470,3,2,0,1,3,2,3,6,8
2471,3,2,0,1,3,2,3,6,8
2472,3,2,0,1,3,2,3,6,8
2473,3,2,0,1,3,2,3,6,6
2474,3,2,0,1,3,2,3,6,6
2475,3,2,1,1,3,2,3,6,6
2476,3,2,1,1,3,2,3,6,6
2477,3,2,1,1,3,2,3,6,6
2478,3,2,2,1,3,2,3,6,7
2479,3,2,2,1,3,2,3,6,7
2480,3,2,2,1,3,2,3,5,7
2481,3,2,2,1,3,2,3,5,7
2482,3,2,2,1,3,2,3,5,7
2483,3,2,2,1,3,2,3,5,7
2484,3,2,2,1,3,2,3,5,7
2485,3,2,2,2,3,2,3,6,7
2486,3,2,2,2,3,2,3,6,7
2487,3,2,2,2,3,2,3,6,7
2488,3,2,2,2,4,2,3,6,7
2489,3,2,2,2,4,2,3,6,7
2490,3,2,2,2,4,2,3,6,7
2491,3,2,2,2,4,2,3,6,7
2492,3,2,2,2,4,2,3,6,7
2493,3,2,2,1,4,2,3,6,7
2494,3,2,2,1,4,2,3,6,7
2495,3,2,2,1,4,2,3,6,7
2496,3,2,2,1,4,2,3,6,7
2497,3,2,2,1,4,2,3,6,7
2498,3,2,2,1,4,2,3,6,7
2499,3,2,2,1,4,2,3,6,7
2500,3,2,2,1,4,2,3,6,7
2501,3,2,2,1,4,2,3,6,7
2502,3,2,2,1,4,2,3,6,7
2503,3,2,2,1,4,2,3,6,7
2504,3,2,2,1,4,2,3,6,7
2505,3,2,1,1,4,2,3,6,6
2506,3,2,1,1,4,2,3,6,6
2507,3,2,1,1,4,2,3,6,6
2508,3,2,1,1,4,2,3,6,6
2509,3,2,1,1,4,2,3,6,6
2510,3,2,1,1,4,2,3,6,6
2511,3,2,2,1,4,2,3,6,7
2512,3,2,2,1,4,2,3,6,7
2513,3,2,2,0,4,2,3,6,7
2514,3,2,2,0,4,2,3,6,7
2515,3,2,2,0,4,2,3,6,7
2516,3,2,2,1,4,2,3,6,6
2517,3,2,2,1,4,2,3,6,6
2518,3,2,2,1,4,2,3,6,6
2519,3,2,2,1,4,2,3,6,6
2520,3,2,2,1,4,2,3,6,6
2521,3,2,2,1,4,2,3,6,7
2522,3,2,2,1,4,2,3,6,7
2523,3,2,2,1,4,2,3,6,7
2524,3,2,2,1,4,2,3,6,7
2525,3,2,2,1,4,2,3,6,7
2526,3,2,1,2,4,2,3,6,7
2527,3,2,1,2,4,2,3,6,7
2528,3,2,1,2,4,2,3,6,6
2529,3,2,1,2,4,2,3,6,6
2530,3,2,1,2,4,2,3,6,6
2531,3,2,1,2,4,2,3,6,6
2532,3,2,1,2,4,2,3,6,6
2533,3,2,1,2,4,2,3,6,7
2534,3,2,1,2,4,2,3,6,7
2535,3,2,1,2,4,2,3,6,7
2536,3,2,1,2,4,2,4,6,7
2537,3,2,1,2,4,2,4,6,7
2538,3,2,1,2,4,2,4,6,8
2539,3,2,1,2,4,2,4,6,8
2540,3,2,1,2,4,2,4,6,8
2541,3,2,3,2,4,2,4,6,8
2542,3,2,3,2,4,2,4,6,8
2543,3,2,3,3,4,2,4,6,7
2544,3,2,3,3,4,2,4,6,7
2545,3,2,3,3,4,2,4,6,7
2546,3,2,3,3,4,2,4,6,7
2547,3,2,3,3,4,2,4,6,7
2548,3,2,3,3,4,2,4,6,7
2549,3,2,3,3,4,2,4,6,7
2550,3,2,3,3,4,2,4,6,7
2551,3,2,3,1,4,2,4,6,7
2552,3,2,3,1,4,2,4,6,7
2553,3,2,3,1,4,2,4,6,7
2554,3,2,3,2,4,2,4,6,7
2555,3,2,3,2,4,2,4,6,7
2556,3,2,3,2,5,2,4,6,9
2557,3,2,3,2,5,2,4,6,9
2558,3,2,3,2,4,2,4,6,9
2559,3,2,3,2,4,2,4,6,9
2560,3,2,3,2,4,2,4,6,9
2561,3,2,2,2,5,2,4,6,9
2562,3,2,2,2,5,2,4,6,9
2563,3,2,1,2,4,2,4,6,9
2564,3,2,1,2,5,2,4,6,9
2565,3,2,1,2,5,2,4,6,9
2566,3,2,0,2,5,2,4,6,9
2567,3,2,0,2,5,2,4,6,9
2568,3,2,0,2,5,2,4,6,10
2569,3,2,0,2,5,2,4,6,10
2570,3,2,0,2,5,2,4,6,10
2571,3,2,1,2,5,2,4,6,8
2572,3,2,1,2,5,2,4,6,8
2573,3,2,1,2,5,2,4,6,9
2574,3,2,1,2,6,2,4,6,9
2575,3,2,1,2,6,2,4,6,9
2576,3,2,1,2,6,2,4,6,9
2577,3,2,1,2,6,2,4,6,9
2578,3,2,1,1,6,2,4,6,9
2579,3,2,1,1,6,2,4,6,9
2580,3,2,1,1,6,2,4,6,9
2581,3,2,2,0,6,2,4,6,9
2582,3,2,2,0,6,2,4,6,9
2583,3,2,2,0,6,2,4,6,9
2584,3,2,2,0,6,2,4,6,9
2585,3,2,2,0,6,2,4,6,9
2586,3,2,2,0,6,2,4,6,10
2587,3,2,2,0,6,2,4,6,10
2588,3,2,3,1,6,2,4,6,10
2589,3,2,3,1,6,2,4,6,10
2590,3,2,3,1,6,2,4,6,10
2591,3,2,3,1,6,2,4,6,9
2592,3,2,3,1,6,2,4,6,9
2593,3,2,2,1,6,2,4,6,9
2594,3,2,2,1,6,2,5,6,9
2595,3,2,2,1,6,2,5,6,9
2596,3,2,2,1,6,2,5,6,9
2597,3,2,2,1,6,2,5,6,9
2598,3,2,2,1,6,2,5,6,9
2599,3,2,2,1,6,2,5,6,9
2600,3,2,2,1,6,2,5,6,9
2601,3,2,2,1,7,2,6,6,8
2602,3,2,2,1,7,2,6,6,8
2603,3,2,2,1,7,2,6,6,8
2604,3,2,2,1,7,2,6,6,8
2605,3,2,2,1,7,2,6,6,8
2606,3,2,1,1,7,2,6,6,8
2607,3,2,1,1,7,2,6,6,8
2608,3,2,1,2,7,2,6,6,8
2609,3,2,1,2,7,2,6,6,8
2610,3,2,1,2,7,2,6,6,8
2611,3,2,1,1,7,3,6,6,10
2612,3,2,1,1,7,3,6,6,10
2613,3,2,2,1,7,2,6,6,10
2614,3,2,2,1,7,2,6,6,10
2615,3,2,2,1,7,2,6,6,10
2616,3,2,2,1,7,3,6,6,11
2617,3,2,2,1,7,3,6,6,11
2618,3,2,2,1,7,3,6,6,10
2619,3,2,2,1,7,2,7,6,10
2620,3,2,2,1,7,3,7,6,10
2621,3,2,2,1,7,3,7,6,10
2622,3,2,2,1,7,3,7,6,10
2623,3,2,2,1,7,3,7,6,10
2624,3,2,2,1,7,3,7,6,10
2625,3,2,2,1,7,3,7,6,10
2626,3,2,1,2,7,2,7,6,9
2627,3,2,1,2,7,2,7,6,9
2628,3,2,1,2,7,3,7,6,9
2629,3,2,1,2,7,3,7,6,9
2630,3,2,1,2,7,3,7,6,9
2631,3,2,1,2,7,3,7,6,10
2632,3,2,1,2,7,3,7,6,10
2633,3,2,1,1,7,3,7,6,10
2634,3,2,1,1,7,3,7,6,10
2635,3,2,1,1,7,3,7,6,10
2636,3,2,1,1,7,3,7,6,8
2637,3,2,1,1,7,3,7,6,8
2638,3,2,2,1,7,3,7,6,9
2639,3,2,2,1,7,3,7,6,9
2640,3,2,2,1,7,3,7,6,9
2641,3,2,2,1,7,3,7,6,10
2642,3,2,2,1,7,3,7,6,10
2643,3,2,2,1,7,3,7,6,9
2644,3,2,2,1,8,3,7,6,9
2645,3,2,2,1,8,3,7,6,9
2646,3,2,2,1,8,2,7,6,9
2647,3,2,2,1,8,2,7,6,9
2648,3,2,2,1,8,2,7,6,9
2649,3,2,3,1,8,2,7,6,9
2650,3,2,3,1,8,2,7,6,9
2651,3,2,3,1,8,2,7,6,9
2652,3,2,3,1,8,2,7,6,9
2653,3,2,3,1,9,3,7,6,8
2654,3,2,3,0,9,3,7,6,8
2655,3,2,3,1,9,3,7,6,8
2656,3,2,2,1,8,4,7,6,8
2657,3,2,2,1,8,4,7,6,8
2658,3,2,1,1,8,4,7,6,8
2659,3,2,1,1,8,4,7,6,8
2660,3,2,1,1,8,4,7,6,8
2661,3,2,1,1,8,4,7,6,8
2662,3,2,1,1,8,4,7,6,8
2663,3,2,1,1,8,4,7,6,9
2664,3,2,1,1,8,4,7,6,9
2665,3,2,1,1,8,4,7,6,9
2666,3,2,1,1,8,4,7,6,9
2667,3,2,1,1,8,4,7,6,9
2668,3,2,1,1,8,4,7,6,8
2669,3,2,1,1,9,4,7,6,8
2670,3,2,1,1,9,4,7,6,8
2671,3,2,1,2,9,4,7,6,8
2672,3,2,1,2,9,4,7,6,8
2673,3,2,1,2,9,3,7,6,8
2674,3,2,1,2,9,3,7,6,8
2675,3,2,1,2,9,3,7,6,8
2676,3,2,2,2,9,3,7,6,8
2677,3,2,2,2,9,3,7,6,8
2678,3,2,2,2,9,3,7,6,7
2679,3,2,2,2,9,3,7,6,7
2680,3,2,2,2,9,3,7,6,7
2681,3,2,3,1,9,4,7,6,7
2682,3,2,3,1,9,3,7,6,7
2683,3,2,3,1,9,4,7,6,7
2684,3,2,3,1,9,4,7,6,7
2685,3,2,3,1,9,4,7,6,7
2686,3,2,3,1,9,4,7,6,7
2687,3,2,3,1,9,4,7,6,7
2688,3,2,3,2,9,4,7,6,8
2689,3,2,3,2,9,4,7,6,8
2690,3,2,3,2,9,4,7,6,8
2691,3,2,2,2,9,4,7,6,7
2692,3,2,2,2,9,4,7,6,7
2693,3,2,2,2,9,4,7,6,6
2694,3,2,2,2,9,4,7,6,6
2695,3,2,2,2,9,4,7,6,6
2696,3,2,1,3,9,4,7,6,7
2697,3,2,1,3,9,4,7,6,7
2698,3,2,1,2,9,4,7,6,7
2699,3,2,1,2,9,4,7,6,7
2700,3,2,1,2,9,4,7,6,7
2701,3,2,0,2,9,4,7,6,8
2702,3,2,0,2,9,4,7,6,8
2703,3,2,0,2,9,4,7,6,8
2704,3,2,0,2,9,4,7,6,8
2705,3,2,0,2,9,4,7,6,8
2706,3,2,1,2,10,4,7,6,10
2707,3,2,1,2,10,4,7,6,10
2708,3,2,1,2,10,2,7,6,10
2709,3,2,1,2,10,2,7,6,10
2710,3,2,1,2,10,2,7,6,10
2711,3,2,1,3,10,4,7,6,10
2712,3,2,1,3,10,4,7,6,10
2713,3,2,2,2,10,4,7,6,10
2714,3,2,2,2,10,4,7,6,10
2715,3,2,2,2,10,4,7,6,10
2716,3,2,2,2,10,4,8,6,10
2717,3,2,2,2,10,4,8,6,10
2718,3,2,2,2,10,4,8,6,10
2719,3,2,3,2,10,4,8,6,10
2720,3,2,3,2,10,4,8,6,10
2721,3,2,3,2,10,4,8,6,10
2722,3,2,3,2,10,4,8,6,10
2723,3,2,3,1,10,4,8,6,9
2724,3,2,3,1,10,4,8,6,9
2725,3,2,3,1,10,4,8,6,9
2726,3,2,2,1,10,4,8,7,9
2727,3,2,2,1,10,4,8,7,9
2728,3,2,2,1,10,4,8,7,8
2729,3,2,2,1,10,4,8,7,8
2730,3,2,2,1,10,4,8,7,8
2731,3,2,2,1,10,4,8,7,10
2732,3,2,2,1,10,4,8,7,10
2733,3,2,1,1,10,3,8,7,10
2734,3,2,1,1,10,3,8,7,10
2735,3,2,1,1,10,3,8,7,10
2736,3,2,0,1,10,3,8,7,9
2737,3,2,0,1,10,3,8,7,9
